antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({23209, 20725})",frozenset({22384}),0.022609540254694582,0.050237427153032595,0.011547593352039715,0.5107398568019094,10.166520973418887,1.0,0.010411748220530937,1.9412220391359971,0.9224951253578908,0.18838028169014084,0.4848605775951926,0.37030011100031024
frozenset({20726}),frozenset({20725}),0.04424778761061947,0.06955536369522987,0.02336499028707101,0.5280487804878049,7.59177657098526,1.0,0.020287319327105088,1.9714847590953788,0.9084766059361902,0.2583532219570406,0.4927680798004988,0.4319840488940188
"frozenset({20725, 22382})",frozenset({20726}),0.025199654651413772,0.04424778761061947,0.013921864882365638,0.5524625267665952,12.485653104925053,1.0,0.012806835915488923,2.1355803023245965,0.9436887037978704,0.25072886297376096,0.5317431993020858,0.43354833655402936
"frozenset({20726, 22382})",frozenset({20725}),0.021854090222318153,0.06955536369522987,0.013921864882365638,0.6370370370370371,9.158704709364136,1.0,0.012401795688723932,2.5634699163498773,0.9107171494147879,0.1796657381615599,0.6099037505289318,0.4185960980375255
"frozenset({20725, 20726})",frozenset({22382}),0.02336499028707101,0.053313187999136626,0.013921864882365638,0.5958429561200924,11.176276986657443,1.0,0.01267620276259302,2.3423736548364222,0.9323081364296542,0.22184006878761825,0.5730826301195595,0.42848827967947944
"frozenset({22384, 20726})",frozenset({20725}),0.01715950787826462,0.06955536369522987,0.012788689833800992,0.7452830188679246,10.714961137052272,1.0,0.011595154022497134,3.652856720307617,0.9225022343363639,0.17299270072992703,0.7262416578124676,0.46457323945723616
"frozenset({20725, 20726})",frozenset({22384}),0.02336499028707101,0.050237427153032595,0.012788689833800992,0.5473441108545035,10.895146146461503,1.0,0.011614892836322948,2.0981999696058007,0.929944144523452,0.2102928127772848,0.5234010034859189,0.4009545473713978
"frozenset({22384, 22382})",frozenset({20726}),0.01980358299158213,0.04424778761061947,0.010792143319663286,0.5449591280653951,12.31607629427793,1.0,0.009915878585522484,2.1003656404006152,0.9373685659234793,0.20263424518743672,0.5238924210313857,0.3944307835448927
"frozenset({22384, 20726})",frozenset({22382}),0.01715950787826462,0.053313187999136626,0.010792143319663286,0.628930817610063,11.796908817762843,1.0,0.009877315250176698,2.551240730646395,0.9312111562534314,0.18083182640144668,0.6080338527103105,0.4156799837038169
"frozenset({22384, 20726})",frozenset({20727}),0.01715950787826462,0.05676667386142888,0.010684221886466653,0.6226415094339623,10.968433890522993,1.0,0.009710133699118585,2.499568314267214,0.924696620315375,0.16894197952218432,0.5999309183541299,0.40542721859530817
"frozenset({20726, 20727})",frozenset({22384}),0.0187243686596158,0.050237427153032595,0.010684221886466653,0.5706051873198847,11.358168991849736,1.0,0.009743557779942676,2.2118631730060248,0.9293593065657952,0.18333333333333332,0.5478924681218171,0.39163986541074797
"frozenset({22384, 20726})",frozenset({22383}),0.01715950787826462,0.056281027412044035,0.010576300453270019,0.6163522012578617,10.951331729348698,1.0,0.009610545719996222,2.4598576498604103,0.9245517576746302,0.1682403433476395,0.593472410870301,0.402135832172555
"frozenset({20726, 22383})",frozenset({22384}),0.019533779408590544,0.050237427153032595,0.010576300453270019,0.5414364640883979,10.777551613841233,1.0,0.009594973633207543,2.0711689841602543,0.9252889378095762,0.178669097538742,0.5171808733870911,0.37598138993893576
"frozenset({22384, 20726})",frozenset({20728}),0.01715950787826462,0.052126052233973666,0.010576300453270019,0.6163522012578617,11.82426396864461,1.0,0.009681843049298314,2.470687831062266,0.9314106887951183,0.1801470588235294,0.595254411574103,0.4096253759912497
"frozenset({20728, 20726})",frozenset({22384}),0.019533779408590544,0.050237427153032595,0.010576300453270019,0.5414364640883979,10.777551613841233,1.0,0.009594973633207543,2.0711689841602543,0.9252889378095762,0.178669097538742,0.5171808733870911,0.37598138993893576
"frozenset({20728, 20726})",frozenset({22383}),0.019533779408590544,0.056281027412044035,0.011439671918843082,0.5856353591160222,10.405555584983817,1.0,0.010340290744487377,2.2775084538456007,0.9219057953707647,0.1777032690695725,0.560923693472361,0.3944475932684617
"frozenset({20726, 22383})",frozenset({20728}),0.019533779408590544,0.052126052233973666,0.011439671918843082,0.5856353591160222,11.234983928714414,1.0,0.010421453113063972,2.2875357939420105,0.9291419611426673,0.1899641577060932,0.5628483704393785,0.4025485284192947
"frozenset({20725, 20726})",frozenset({22383}),0.02336499028707101,0.056281027412044035,0.013759982732570689,0.5889145496535797,10.463820166999174,1.0,0.012444977073741903,2.2956759276999157,0.9260702302911331,0.20884520884520885,0.5643984466910709,0.4167008031105866
"frozenset({20726, 22383})",frozenset({20725}),0.019533779408590544,0.06955536369522987,0.013759982732570689,0.7044198895027625,10.127470436202634,1.0,0.01240130360146378,3.147859423760064,0.9192143913151392,0.18266475644699143,0.6823238063135878,0.45112383148528346
"frozenset({20726, 22382})",frozenset({22383}),0.021854090222318153,0.056281027412044035,0.01176343621843298,0.5382716049382715,9.563997490619412,1.0,0.010533465567565408,2.0438833363535944,0.9154474824163659,0.17723577235772356,0.5107352840480329,0.3736420344921463
"frozenset({20726, 22383})",frozenset({22382}),0.019533779408590544,0.053313187999136626,0.01176343621843298,0.6022099447513812,11.295703133737447,1.0,0.010722028164489129,2.379865457946615,0.9296299475392951,0.19257950530035337,0.5798081792141243,0.41142885901536674
"frozenset({20726, 20727})",frozenset({22383}),0.0187243686596158,0.056281027412044035,0.011277789769048132,0.6023054755043227,10.701749829382653,1.0,0.010223963063243077,2.3729745180291353,0.9238559567865096,0.17696867061812022,0.5785879737003893,0.40134449230633196
"frozenset({20726, 22383})",frozenset({20727}),0.019533779408590544,0.05676667386142888,0.011277789769048132,0.5773480662983426,10.170545973993235,1.0,0.010168922084079577,2.23170237949126,0.919640924495659,0.1734439834024896,0.5519115769245357,0.38800863390962753
"frozenset({20728, 20726})",frozenset({20727}),0.019533779408590544,0.05676667386142888,0.010576300453270019,0.5414364640883979,9.537928281830977,1.0,0.009467432768301464,2.056930506398571,0.9129895656666628,0.16091954022988503,0.5138387043756402,0.3638741255803206
"frozenset({20726, 20727})",frozenset({20728}),0.0187243686596158,0.052126052233973666,0.010576300453270019,0.5648414985590777,10.836068997201686,1.0,0.009600273034470707,2.1782268865881527,0.9250363329274521,0.17547000895255147,0.5409110014401018,0.3838700246418577
"frozenset({20725, 20726})",frozenset({20727}),0.02336499028707101,0.05676667386142888,0.012410964817612778,0.5311778290993072,9.35721247991289,1.0,0.011084612034211164,2.011921331123159,0.9144977983410086,0.1832669322709163,0.502962673276222,0.3749045039032658
"frozenset({20726, 20727})",frozenset({20725}),0.0187243686596158,0.06955536369522987,0.012410964817612778,0.6628242074927954,9.529447799268025,1.0,0.011108584545529637,2.7595238358782495,0.9121413969946564,0.1635846372688478,0.6376186402166957,0.42062855060442716
"frozenset({20726, 22382})",frozenset({20727}),0.021854090222318153,0.05676667386142888,0.01133175048564645,0.5185185185185185,9.134206449795803,1.0,0.010091166473457874,1.9590230619801092,0.9104177667094863,0.16840417000801927,0.4895414865666582,0.3590691451908182
"frozenset({22382, 20727})",frozenset({20726}),0.022555579538096265,0.04424778761061947,0.01133175048564645,0.5023923444976077,11.354066985645934,1.0,0.010333715992810332,1.9206943498978901,0.9329695000446905,0.20428015564202334,0.4793549530391636,0.37924495273660874
"frozenset({20726, 20727})",frozenset({22382}),0.0187243686596158,0.053313187999136626,0.01133175048564645,0.6051873198847262,11.351550012250755,1.0,0.010333494699131212,2.3978125822211647,0.9293069903243123,0.18666666666666668,0.5829532268640986,0.4088689635860878
"frozenset({20728, 20725})",frozenset({20726}),0.024767968918627238,0.04424778761061947,0.012410964817612778,0.5010893246187365,11.324618736383444,1.0,0.011315036989354935,1.9156780152258766,0.9348511712162509,0.219256434699714,0.47799160816590014,0.39078856474839263
"frozenset({20728, 20726})",frozenset({20725}),0.019533779408590544,0.06955536369522987,0.012410964817612778,0.6353591160220995,9.134581177751395,1.0,0.01105228568650587,2.5516739268358095,0.9082678088583667,0.16185784658691066,0.6081003965737718,0.40689600486907923
"frozenset({20725, 20726})",frozenset({20728}),0.02336499028707101,0.052126052233973666,0.012410964817612778,0.5311778290993072,10.190256241064557,1.0,0.011193040113462626,2.0218197999147263,0.9234432841593458,0.19674935842600516,0.5053960792934283,0.3846365335972727
"frozenset({20728, 20726})",frozenset({22382}),0.019533779408590544,0.053313187999136626,0.011385711202244766,0.5828729281767956,10.932997069810098,1.0,0.010344303148300914,2.2695405691676327,0.9266344450907308,0.1852502194907814,0.559382187925922,0.3982178406066164
"frozenset({20728, 22382})",frozenset({20726}),0.021098640189941724,0.04424778761061947,0.011385711202244766,0.5396419437340153,12.195907928388745,1.0,0.010452143052247344,2.0761061946902655,0.9377914080618096,0.21100000000000005,0.5183290707587382,0.3984795084523735
"frozenset({22382, 20726})",frozenset({20728}),0.021854090222318153,0.052126052233973666,0.011385711202244766,0.5209876543209876,9.994765227615469,1.0,0.010246543753790237,1.9788090146661887,0.9200545806744775,0.18189655172413793,0.49464552031632375,0.36970707767809213
"frozenset({20726, 23206})",frozenset({20725}),0.016080293546298294,0.06955536369522987,0.010468379020073387,0.651006711409396,9.359547227183032,1.0,0.009349908354134552,2.6660817463348225,0.9077541784974033,0.13926776740847094,0.6249177275322697,0.40075548914147074
frozenset({22804}),frozenset({'85123A'}),0.022069933088711417,0.1067342974314699,0.01629613641269156,0.7383863080684597,6.9179853696282585,1.0,0.013940517610108397,3.4144455359862516,0.8747550312014334,0.14484412470023983,0.707126680024447,0.44553289114241995
frozenset({82580}),frozenset({82581}),0.02066695445715519,0.01629613641269156,0.012141161234621195,0.587467362924282,36.049487316929785,1.0,0.01180436972555251,2.3845479731261974,0.9927780532750503,0.4891304347826086,0.5806333060731099,0.6662502377535318
frozenset({82581}),frozenset({82580}),0.01629613641269156,0.02066695445715519,0.012141161234621195,0.7450331125827814,36.04948731692978,1.0,0.01180436972555251,3.8410205162849227,0.988366916560005,0.4891304347826086,0.7396525231353851,0.6662502377535318
"frozenset({20725, 20727})",frozenset({22383}),0.027897690481329594,0.056281027412044035,0.0151090006475286,0.5415860735009671,9.622888891773655,1.0,0.013538889964816168,2.058661218683431,0.921797113516514,0.21875,0.5142474191846259,0.4050212246699466
"frozenset({22383, 20727})",frozenset({20725}),0.025091733218217137,0.06955536369522987,0.0151090006475286,0.6021505376344086,8.65714023540796,1.0,0.013363736017791826,2.3386851669282063,0.9072529631767469,0.1899592944369064,0.5724093118042604,0.4096865954269793
"frozenset({20725, 22383})",frozenset({20727}),0.028005611914526225,0.05676667386142888,0.0151090006475286,0.5394990366088632,9.503798618284652,1.0,0.013519215209686943,2.048276553413885,0.9205597544630466,0.21688613477924087,0.511784676569534,0.4028293662131769
"frozenset({20728, 20725})",frozenset({22383}),0.024767968918627238,0.056281027412044035,0.014893157781135334,0.6013071895424837,10.684012307383805,1.0,0.01349919104348542,2.367032832884546,0.9294221021509386,0.22512234910277326,0.5775301524730578,0.43296423714899834
"frozenset({20728, 22383})",frozenset({20725}),0.024390243902439025,0.06955536369522987,0.014893157781135334,0.6106194690265486,8.7788983708301,1.0,0.013196685495885825,2.3895509977827047,0.9082427536231884,0.18839590443686008,0.5815113379342342,0.4123694707429097
"frozenset({20725, 22383})",frozenset({20728}),0.028005611914526225,0.052126052233973666,0.014893157781135334,0.5317919075144509,10.20203688411781,1.0,0.013433335791634344,2.02447151806818,0.9279686892799645,0.22828784119106701,0.5060439274768191,0.4087530966143683
"frozenset({20728, 20727})",frozenset({22383}),0.022717461687891214,0.056281027412044035,0.01359810058277574,0.5985748218527316,10.635463661145563,1.0,0.012319538498787475,2.35092122757118,0.9270348284345304,0.2079207920792079,0.5746348332423136,0.42009278005388256
"frozenset({20728, 22383})",frozenset({20727}),0.024390243902439025,0.05676667386142888,0.01359810058277574,0.5575221238938053,9.821292775665398,1.0,0.012213547561765278,2.131707317073171,0.9206349206349206,0.2012779552715655,0.5308924485125858,0.39853292506477334
"frozenset({22383, 20727})",frozenset({20728}),0.025091733218217137,0.052126052233973666,0.01359810058277574,0.5419354838709678,10.39663394109397,1.0,0.01229016758640202,2.069302280334283,0.9270769911994243,0.21374045801526723,0.5167453254637809,0.4014025245441796
"frozenset({20728, 20725})",frozenset({20727}),0.024767968918627238,0.05676667386142888,0.014137707748758903,0.5708061002178649,10.055302898514707,1.0,0.012731712534945183,2.1976857700386,0.9234212563720584,0.2097678142514011,0.5449758952653017,0.4099277649378298
"frozenset({20728, 20727})",frozenset({20725}),0.022717461687891214,0.06955536369522987,0.014137707748758903,0.6223277909738717,8.947229342379977,1.0,0.01255758643882518,2.4636301376371583,0.9088810267135532,0.18093922651933703,0.5940949151729856,0.41279306538608246
"frozenset({20725, 20727})",frozenset({20728}),0.027897690481329594,0.052126052233973666,0.014137707748758903,0.5067698259187621,9.722006639675465,1.0,0.012683511277521887,1.921767964686414,0.9228869919681012,0.21457821457821458,0.47964581657329497,0.3889956790049297
"frozenset({20728, 22382})",frozenset({22383}),0.021098640189941724,0.056281027412044035,0.012896611266997626,0.6112531969309463,10.86073273779894,1.0,0.011709158120110662,2.427592883433492,0.92749404421294,0.19999999999999998,0.5880693147420833,0.4201999445824434
"frozenset({20728, 22383})",frozenset({22382}),0.024390243902439025,0.053313187999136626,0.012896611266997626,0.5287610619469026,9.918016194331985,1.0,0.011596289608482099,2.0089316386121605,0.9216527196652721,0.1990008326394671,0.5022229822161423,0.3853319479774999
"frozenset({22382, 22383})",frozenset({20728}),0.02412044031944744,0.052126052233973666,0.012896611266997626,0.534675615212528,10.257358696810114,1.0,0.011639307934999664,2.0370175704394895,0.9248159840270782,0.2035775127768313,0.5090862177569493,0.3910438117470508
"frozenset({20728, 20725})",frozenset({22382}),0.024767968918627238,0.053313187999136626,0.01268076840060436,0.5119825708061003,9.603300609492562,1.0,0.011360309017288813,1.9398627085196267,0.9186215242909664,0.19389438943894394,0.4844996011273741,0.37491841090912303
"frozenset({20728, 22382})",frozenset({20725}),0.021098640189941724,0.06955536369522987,0.01268076840060436,0.6010230179028133,8.640929843114769,1.0,0.01121324480871817,2.332075979456187,0.9033307648010207,0.16262975778546718,0.571197504365536,0.3916674437846107
"frozenset({20725, 22382})",frozenset({20728}),0.025199654651413772,0.052126052233973666,0.01268076840060436,0.5032119914346895,9.653752200070048,1.0,0.01136720988596667,1.9080048862359238,0.9195865992191319,0.1961602671118531,0.4758923275229231,0.37324160648339033
"frozenset({20728, 22382})",frozenset({20727}),0.021098640189941724,0.05676667386142888,0.012033239801424563,0.5703324808184143,10.046959633580657,1.0,0.010835540174842506,2.1952632769058407,0.9198755241391363,0.18278688524590164,0.5444737719981038,0.39115483356510067
"frozenset({20728, 20727})",frozenset({22382}),0.022717461687891214,0.053313187999136626,0.012033239801424563,0.5296912114014252,9.935463086731996,1.0,0.010822099495594836,2.0129047871331487,0.9202563266433973,0.18802698145025296,0.5032055135482907,0.37769985671285833
"frozenset({22382, 20727})",frozenset({20728}),0.022555579538096265,0.052126052233973666,0.012033239801424563,0.5334928229665072,10.234667696910261,1.0,0.010857506484254209,2.0318528726471747,0.9231142475334342,0.19207579672695954,0.507838380690841,0.38217084212507557
frozenset({22417}),frozenset({21212}),0.021962011655514785,0.0555255773796676,0.011439671918843082,0.5208845208845209,9.380983421799748,1.0,0.010220218541251633,1.9712876410588476,0.9134628497072219,0.173202614379085,0.49271735936879046,0.36345489406713893
frozenset({21914}),frozenset({21915}),0.027897690481329594,0.030271962011655516,0.014677314914742067,0.5261121856866537,17.3795205439306,1.0,0.013832797088278333,2.0463240638366287,0.9695080488481821,0.3374689826302729,0.5113188484305307,0.5054803352675693
frozenset({'85099F'}),frozenset({'85099B'}),0.03529030865529894,0.08633714655730629,0.022339736671703,0.6330275229357799,7.33204128440367,1.0,0.019292872121277883,2.489731275631341,0.8952043723076375,0.22499999999999998,0.5983502276781167,0.4458887614678899
"frozenset({'85099B', '85099F'})",frozenset({22386}),0.022339736671703,0.04699978415713361,0.012518886250809411,0.5603864734299517,11.923171211944737,1.0,0.011468923449112168,2.1678136777964108,0.9370634461442421,0.22032288698955363,0.5387057429139837,0.4133734892982135
"frozenset({22386, '85099F'})",frozenset({'85099B'}),0.015810489963306713,0.08633714655730629,0.012518886250809411,0.7918088737201365,9.171126279863481,1.0,0.01115385366170458,4.388577312437857,0.9052749791560715,0.13967489464178207,0.7721357221699486,0.4684044368600683
frozenset({22629}),frozenset({22630}),0.037988344485214764,0.03323980142456292,0.022879343837686163,0.6022727272727272,18.11902302243211,1.0,0.021616618810549736,2.430711356418241,0.9821184399354842,0.47321428571428564,0.5885977998335666,0.6452922077922078
frozenset({22630}),frozenset({22629}),0.03323980142456292,0.037988344485214764,0.022879343837686163,0.6883116883116883,18.119023022432113,1.0,0.021616618810549736,3.0864540614432694,0.9772944601010165,0.47321428571428564,0.6760036015140345,0.6452922077922078
frozenset({22328}),frozenset({22326}),0.024714008202028924,0.03210662637599827,0.014137707748758903,0.5720524017467249,17.81726909104253,1.0,0.013344224321163004,2.261710026121392,0.9677927130786327,0.33122629582806573,0.5578566710804653,0.5061942681002531
frozenset({22141}),frozenset({22144}),0.018778329376214115,0.022717461687891214,0.010684221886466653,0.5689655172413793,25.045294454910316,1.0,0.010257625908299907,2.2672954888840926,0.9784459198229546,0.3467600700525394,0.5589458873346166,0.519637152919977
frozenset({22570}),frozenset({22568}),0.01748327217785452,0.02250161882149795,0.010792143319663286,0.617283950617284,27.432868519998816,1.0,0.010398741393364703,2.554108673401893,0.9806931019332162,0.3696857670979668,0.608473981387773,0.5484501287858603
frozenset({22569}),frozenset({22570}),0.01586445067990503,0.01748327217785452,0.010846104036261602,0.6836734693877551,39.10443436633913,1.0,0.010568741527072673,3.1060206234377503,0.9901354069656106,0.4820143884892085,0.678044636132133,0.6520219198790628
frozenset({22570}),frozenset({22569}),0.01748327217785452,0.01586445067990503,0.010846104036261602,0.6203703703703705,39.104434366339134,1.0,0.010568741527072673,2.5923570567456165,0.9917667812081945,0.4820143884892085,0.6142506691360733,0.6520219198790628
frozenset({22551}),frozenset({22554}),0.03124325491042521,0.03167494064321174,0.015756529246708395,0.5043177892918825,15.921664857167237,1.0,0.014766901001919942,1.9535198932668305,0.9674177780795975,0.3340961098398169,0.4881034979747655,0.5008812115113587
frozenset({22749}),frozenset({22750}),0.021638247355924886,0.02039715087416361,0.01284265055039931,0.5935162094763092,29.097995751362337,1.0,0.012401291954428038,2.4099432055181618,0.9869901079399274,0.4399260628465805,0.5850524619375874,0.6115729195529694
frozenset({22750}),frozenset({22749}),0.02039715087416361,0.021638247355924886,0.01284265055039931,0.6296296296296297,29.097995751362337,1.0,0.012401291954428038,2.641576732139003,0.9857396522561872,0.4399260628465805,0.6214382161103247,0.6115729195529694
frozenset({22951}),frozenset({21212}),0.019102093675804014,0.0555255773796676,0.010198575437081804,0.5338983050847458,9.615358007609824,1.0,0.00913792065657229,2.0263269430763495,0.9134484908497452,0.15829145728643215,0.5064962229235278,0.35878588723625043
frozenset({22142}),frozenset({22144}),0.01732139002805957,0.022717461687891214,0.010954025469458234,0.632398753894081,27.83756224979836,1.0,0.010560527455114769,2.6585397864253126,0.9810708246761484,0.37662337662337664,0.6238536639150299,0.557292013526613
frozenset({21930}),frozenset({'85099B'}),0.025415497517807036,0.08633714655730629,0.013382257716382474,0.5265392781316348,6.09864118895966,1.0,0.011187956182360714,1.9297542778991423,0.8578312564409859,0.13603949533735601,0.4817993091386402,0.3407696390658174
frozenset({22699}),frozenset({22423}),0.04225124109648176,0.09189510036693287,0.0226635009712929,0.5363984674329502,5.837073633862262,1.0,0.01878081893010423,1.9588047835060374,0.8652386854792624,0.20329138431752178,0.4894846038663873,0.3915110364175908
frozenset({22697}),frozenset({22699}),0.03728685516943665,0.04225124109648176,0.029192747679689185,0.7829232995658465,18.530184658434568,1.0,0.02761733177219572,4.412029282682205,0.9826748519293604,0.5798499464094319,0.7733469258862057,0.7369278055939066
frozenset({22699}),frozenset({22697}),0.04225124109648176,0.03728685516943665,0.029192747679689185,0.6909323116219668,18.530184658434568,1.0,0.02761733177219572,3.1148941834807067,0.9877684395330282,0.5798499464094319,0.6789618070163269,0.7369278055939066
frozenset({22697}),frozenset({22423}),0.03728685516943665,0.09189510036693287,0.020181308007770342,0.5412445730824891,5.889808824641626,1.0,0.01675482870960767,1.9794968001465278,0.862370277918404,0.18514851485148515,0.4948211081089005,0.38042851085128565
"frozenset({22697, 22699})",frozenset({22423}),0.029192747679689185,0.09189510036693287,0.016835743578674726,0.5767097966728282,6.275740429794981,1.0,0.014153073100663143,2.145348256338382,0.8659352824560429,0.1614906832298137,0.5338752125462506,0.3799579517715286
"frozenset({22697, 22423})",frozenset({22699}),0.020181308007770342,0.04225124109648176,0.016835743578674726,0.8342245989304814,19.74438092896511,1.0,0.015983058268396064,5.777387674676066,0.9689064790259856,0.3692307692307693,0.8269113903532412,0.6163460159403364
"frozenset({22699, 22423})",frozenset({22697}),0.0226635009712929,0.03728685516943665,0.016835743578674726,0.7428571428571429,19.92276204258838,1.0,0.015990692900325742,3.743884452118858,0.9718312550964937,0.39048811013767215,0.7328977395565591,0.597188339880091
frozenset({22625}),frozenset({22624}),0.02417440103604576,0.03345564429095618,0.014299589898553853,0.5915178571428571,17.680659562211982,1.0,0.013490819736544982,2.3661850893860743,0.9668131528756786,0.3300124533001245,0.5773787923499011,0.5094686059907834
frozenset({20712}),frozenset({'85099B'}),0.02654867256637168,0.08633714655730629,0.014137707748758903,0.532520325203252,6.167916666666666,1.0,0.011845571114494136,1.954444016929588,0.8607217210270647,0.1431693989071038,0.48834553901882033,0.34813516260162597
frozenset({22627}),frozenset({22624}),0.016404057845888192,0.03345564429095618,0.010036693287286855,0.611842105263158,18.288157894736845,1.0,0.00948788496306655,2.4900803740300796,0.9610855094726062,0.25203252032520324,0.5984065372229145,0.455921052631579
frozenset({22355}),frozenset({20724}),0.03156701921001511,0.039876969566155836,0.016080293546298294,0.5094017094017094,12.774333529949226,1.0,0.014821496481966265,1.9570452014069644,0.951762329274527,0.290448343079922,0.48902559875414364,0.45632467066837834
frozenset({21928}),frozenset({'85099B'}),0.029246708396287503,0.08633714655730629,0.017267429311461257,0.5904059040590406,6.838376383763837,1.0,0.014742351962332183,2.2306543539006305,0.8794886047804337,0.1756311745334797,0.5517010520920234,0.39520295202952027
frozenset({21928}),frozenset({21929}),0.029246708396287503,0.032484351392186486,0.015216922080725233,0.5202952029520296,16.016795184563144,1.0,0.014266861728115419,2.0168980059439807,0.9658123701504776,0.32714617169373555,0.5041891077025662,0.49436687057900486
frozenset({21231}),frozenset({21232}),0.020559033023958558,0.03140513706022016,0.01327433628318584,0.6456692913385826,20.559352761317204,1.0,0.01262867703324283,2.7335899465189337,0.9713299408350814,0.3430962343096234,0.6341806856315662,0.5341748518548584
frozenset({21668}),frozenset({21669}),0.01796891862723937,0.018940211526009065,0.011385711202244766,0.6336336336336337,33.4544116766339,1.0,0.011045376082551208,2.6778107341134345,0.9878593402220684,0.4460887949260043,0.6265606126449864,0.6173866173866174
frozenset({21669}),frozenset({21668}),0.018940211526009065,0.01796891862723937,0.011385711202244766,0.6011396011396012,33.4544116766339,1.0,0.011045376082551208,2.462092211155993,0.9888373649800023,0.4460887949260043,0.5938413697631237,0.6173866173866174
frozenset({22578}),frozenset({22579}),0.02336499028707101,0.014893157781135334,0.012195121951219513,0.5219399538106236,35.04562037687854,1.0,0.01184714346431947,2.0606341192307656,0.9947070854645566,0.46790890269151136,0.514712490360346,0.6703902667603843
frozenset({22579}),frozenset({22578}),0.014893157781135334,0.02336499028707101,0.012195121951219513,0.8188405797101449,35.04562037687854,1.0,0.01184714346431947,5.391025253615367,0.9861526917080964,0.46790890269151136,0.8145065265035861,0.6703902667603843
frozenset({22579}),frozenset({22577}),0.014893157781135334,0.024983811785020505,0.010792143319663286,0.7246376811594203,29.004288352583966,1.0,0.010420055468774787,3.5408482624649253,0.9801194127957932,0.37105751391465674,0.7175817979548607,0.5783015619619996
frozenset({22577}),frozenset({22578}),0.024983811785020505,0.02336499028707101,0.01721346859486294,0.6889848812095032,29.487916440125897,1.0,0.016629722075171924,3.140152843729764,0.9908428349633615,0.5528596187175043,0.6815441636871934,0.7128527177410102
frozenset({22578}),frozenset({22577}),0.02336499028707101,0.024983811785020505,0.01721346859486294,0.7367205542725174,29.4879164401259,1.0,0.016629722075171924,3.703350960500756,0.9892004632826664,0.5528596187175043,0.7299742825711601,0.7128527177410102
frozenset({20971}),frozenset({20972}),0.024660047485430606,0.028868983380099286,0.01268076840060436,0.5142231947483589,17.812307000143154,1.0,0.011968857899595006,1.9991300657445705,0.9677231394014302,0.310435931307794,0.49978242179677645,0.4767377655984785
frozenset({22725}),frozenset({22726}),0.01737535074465789,0.04257500539607166,0.01133175048564645,0.6521739130434783,15.318234418912217,1.0,0.010591994833934002,2.752596859486294,0.9512465678198792,0.23307436182019978,0.6367066987838438,0.4591668044304844
frozenset({22725}),frozenset({22727}),0.01737535074465789,0.047323548456723506,0.012195121951219513,0.7018633540372671,14.831164968094223,1.0,0.011372858698302128,3.1954355978847397,0.9490647461037162,0.23227132579650567,0.6870536209016501,0.47978002365489353
frozenset({21136}),frozenset({84879}),0.018994172242607382,0.07419598532268508,0.013759982732570689,0.7244318181818181,9.763760330578512,1.0,0.01235069140764164,3.3596186924372655,0.914959339071162,0.17323369565217392,0.7023471734304046,0.45494318181818183
frozenset({22617}),frozenset({22138}),0.022879343837686163,0.046082451974962226,0.01678178286207641,0.7334905660377359,15.916917060668995,1.0,0.015727446598457588,3.579301242147045,0.9591177479602557,0.32161323681489146,0.7206158598150991,0.5488295921523574
frozenset({'47590B'}),frozenset({'47590A'}),0.019371897258795595,0.01915605439240233,0.013706022015972373,0.7075208913649026,36.93458354584331,1.0,0.013334932898398854,3.35355215688693,0.9921448319757916,0.5521739130434784,0.7018087230441974,0.7115069245556908
frozenset({'47590A'}),frozenset({'47590B'}),0.01915605439240233,0.019371897258795595,0.013706022015972373,0.7154929577464789,36.93458354584331,1.0,0.013334932898398854,3.4467621432982933,0.9919265022553811,0.5521739130434784,0.7098726403432426,0.7115069245556908
